Date,DJI
1993-08-06,3560.429932
1993-08-09,3576.080078
1993-08-10,3572.72998
1993-08-11,3583.350098
1993-08-12,3569.090088
1993-08-13,3569.649902
1993-08-16,3579.149902
1993-08-17,3586.97998
1993-08-18,3604.860107
1993-08-19,3612.129883
1993-08-20,3615.47998
1993-08-23,3605.97998
1993-08-24,3638.959961
1993-08-25,3652.090088
1993-08-26,3648.179932
1993-08-27,3640.629883
1993-08-30,3643.98999
1993-08-31,3651.25
1993-09-01,3645.100098
1993-09-02,3626.100098
1993-09-03,3633.929932
1993-09-07,3607.100098
1993-09-08,3588.929932
1993-09-09,3589.48999
1993-09-10,3621.629883
1993-09-13,3634.209961
1993-09-14,3615.76001
1993-09-15,3633.649902
1993-09-16,3630.850098
1993-09-17,3613.25
1993-09-20,3575.800049
1993-09-21,3537.23999
1993-09-22,3547.02002
1993-09-23,3539.75
1993-09-24,3543.110107
1993-09-27,3567.699951
1993-09-28,3566.02002
1993-09-29,3566.300049
1993-09-30,3555.120117
1993-10-01,3581.110107
1993-10-04,3577.76001
1993-10-05,3587.26001
1993-10-06,3598.98999
1993-10-07,3583.629883
1993-10-08,3584.73999
1993-10-11,3593.409912
1993-10-12,3593.129883
1993-10-13,3603.189941
1993-10-14,3621.629883
1993-10-15,3629.72998
1993-10-18,3642.310059
1993-10-19,3635.320068
1993-10-20,3645.100098
1993-10-21,3636.159912
1993-10-22,3649.300049
1993-10-25,3673.610107
1993-10-26,3672.48999
1993-10-27,3664.659912
1993-10-28,3687.860107
1993-10-29,3680.590088
1993-11-01,3692.610107
1993-11-02,3697.639893
1993-11-03,3661.870117
1993-11-04,3624.97998
1993-11-05,3643.429932
1993-11-08,3647.899902
1993-11-09,3640.070068
1993-11-10,3663.550049
1993-11-11,3662.429932
1993-11-12,3684.5
1993-11-15,3677.52002
1993-11-16,3710.77002
1993-11-17,3704.350098
1993-11-18,3685.340088
1993-11-19,3694.01001
1993-11-22,3670.25
1993-11-23,3674.169922
1993-11-24,3687.580078
1993-11-26,3683.949951
1993-11-29,3677.800049
1993-11-30,3683.949951
1993-12-01,3697.080078
1993-12-02,3702.110107
1993-12-03,3704.070068
1993-12-06,3710.209961
1993-12-07,3718.879883
1993-12-08,3734.530029
1993-12-09,3729.780029
1993-12-10,3740.669922
1993-12-13,3764.429932
1993-12-14,3742.629883
1993-12-15,3716.919922
1993-12-16,3726.139893
1993-12-17,3751.570068
1993-12-20,3755.209961
1993-12-21,3745.149902
1993-12-22,3762.189941
1993-12-23,3757.719971
1993-12-27,3792.929932
1993-12-28,3793.77002
1993-12-29,3794.330078
1993-12-30,3775.879883
1993-12-31,3754.090088
1994-01-03,3756.600098
1994-01-04,3783.899902
1994-01-05,3798.820068
1994-01-06,3803.879883
1994-01-07,3820.77002
1994-01-10,3865.51001
1994-01-11,3850.310059
1994-01-12,3848.629883
1994-01-13,3842.429932
1994-01-14,3867.199951
1994-01-17,3870.290039
1994-01-18,3870.290039
1994-01-19,3884.370117
1994-01-20,3891.959961
1994-01-21,3914.47998
1994-01-24,3912.790039
1994-01-25,3895.340088
1994-01-26,3908
1994-01-27,3926.300049
1994-01-28,3945.429932
1994-01-31,3978.360107
1994-02-01,3964.01001
1994-02-02,3975.540039
1994-02-03,3967.659912
1994-02-04,3871.419922
1994-02-07,3906.320068
1994-02-08,3906.030029
1994-02-09,3931.919922
1994-02-10,3895.340088
1994-02-11,3894.780029
1994-02-14,3904.060059
1994-02-15,3928.27002
1994-02-16,3937.27002
1994-02-17,3922.639893
1994-02-18,3887.459961
1994-02-22,3911.659912
1994-02-23,3891.679932
1994-02-24,3839.899902
1994-02-25,3838.780029
1994-02-28,3832.02002
1994-03-01,3809.22998
1994-03-02,3831.73999
1994-03-03,3824.419922
1994-03-04,3832.300049
1994-03-07,3856.219971
1994-03-08,3851.719971
1994-03-09,3853.409912
1994-03-10,3830.620117
1994-03-11,3862.699951
1994-03-14,3862.97998
1994-03-15,3849.590088
1994-03-16,3848.149902
1994-03-17,3865.139893
1994-03-18,3895.649902
1994-03-21,3864.850098
1994-03-22,3862.550049
1994-03-23,3869.459961
1994-03-24,3821.090088
1994-03-25,3774.72998
1994-03-28,3762.350098
1994-03-29,3699.02002
1994-03-30,3626.75
1994-03-31,3635.959961
1994-04-04,3593.350098
1994-04-05,3675.409912
1994-04-06,3679.72998
1994-04-07,3693.26001
1994-04-08,3674.26001
1994-04-11,3688.830078
1994-04-12,3681.689941
1994-04-13,3661.469971
1994-04-14,3663.25
1994-04-15,3661.469971
1994-04-18,3620.419922
1994-04-19,3619.820068
1994-04-20,3598.709961
1994-04-21,3652.540039
1994-04-22,3648.679932
1994-04-25,3705.780029
1994-04-26,3699.540039
1994-04-28,3668.310059
1994-04-29,3681.689941
1994-05-02,3701.02002
1994-05-03,3714.409912
1994-05-04,3697.75
1994-05-05,3695.969971
1994-05-06,3669.5
1994-05-09,3629.040039
1994-05-10,3656.409912
1994-05-11,3629.040039
1994-05-12,3652.840088
1994-05-13,3659.679932
1994-05-16,3671.5
1994-05-17,3720.610107
1994-05-18,3732.889893
1994-05-19,3758.97998
1994-05-20,3766.350098
1994-05-23,3742.409912
1994-05-24,3745.169922
1994-05-25,3755.300049
1994-05-26,3753.459961
1994-05-27,3757.139893
1994-05-31,3758.370117
1994-06-01,3760.830078
1994-06-02,3758.98999
1994-06-03,3772.219971
1994-06-06,3768.52002
1994-06-07,3755.909912
1994-06-08,3749.449951
1994-06-09,3753.139893
1994-06-10,3773.449951
1994-06-13,3783.120117
1994-06-14,3814.830078
1994-06-15,3790.409912
1994-06-16,3811.340088
1994-06-17,3776.780029
1994-06-20,3741.899902
1994-06-21,3707.969971
1994-06-22,3724.77002
1994-06-23,3699.090088
1994-06-24,3636.939941
1994-06-27,3685.5
1994-06-28,3669.639893
1994-06-29,3667.050049
1994-06-30,3624.959961
1994-07-01,3646.649902
1994-07-05,3652.47998
1994-07-06,3674.5
1994-07-07,3688.419922
1994-07-08,3709.139893
1994-07-11,3702.98999
1994-07-12,3702.659912
1994-07-13,3704.280029
1994-07-14,3739.25
1994-07-15,3753.810059
1994-07-18,3755.429932
1994-07-19,3748.310059
1994-07-20,3727.27002
1994-07-21,3732.449951
1994-07-22,3735.040039
1994-07-25,3741.840088
1994-07-26,3735.679932
1994-07-27,3720.469971
1994-07-28,3730.830078
1994-07-29,3764.5
1994-08-01,3798.169922
1994-08-02,3796.219971
1994-08-03,3792.659912
1994-08-04,3765.790039
1994-08-05,3747.02002
1994-08-08,3753.810059
1994-08-09,3755.76001
1994-08-10,3766.76001
1994-08-11,3750.899902
1994-08-12,3768.709961
1994-08-15,3760.290039
1994-08-16,3784.570068
1994-08-17,3776.47998
1994-08-18,3755.429932
1994-08-19,3755.110107
1994-08-22,3751.219971
1994-08-23,3775.830078
1994-08-24,3846.72998
1994-08-25,3829.889893
1994-08-26,3881.050049
1994-08-29,3898.850098
1994-08-30,3917.300049
1994-08-31,3913.419922
1994-09-01,3901.439941
1994-09-02,3885.580078
1994-09-06,3898.699951
1994-09-07,3886.25
1994-09-08,3908.459961
1994-09-09,3874.810059
1994-09-12,3860.340088
1994-09-13,3879.860107
1994-09-14,3895.330078
1994-09-15,3953.879883
1994-09-16,3933.350098
1994-09-19,3936.719971
1994-09-20,3869.090088
1994-09-21,3851.600098
1994-09-22,3837.129883
1994-09-23,3831.75
1994-09-26,3849.23999
1994-09-27,3863.040039
1994-09-28,3878.179932
1994-09-29,3854.629883
1994-09-30,3843.189941
1994-10-03,3846.889893
1994-10-04,3801.129883
1994-10-05,3787.340088
1994-10-06,3775.560059
1994-10-07,3797.429932
1994-10-10,3821.320068
1994-10-11,3876.830078
1994-10-12,3875.149902
1994-10-13,3889.949951
1994-10-14,3910.469971
1994-10-17,3923.929932
1994-10-18,3917.540039
1994-10-19,3936.040039
1994-10-20,3911.149902
1994-10-21,3891.300049
1994-10-24,3855.300049
1994-10-25,3850.590088
1994-10-26,3848.22998
1994-10-27,3875.149902
1994-10-28,3930.659912
1994-10-31,3908.120117
1994-11-01,3863.370117
1994-11-02,3837.129883
1994-11-03,3845.879883
1994-11-04,3807.52002
1994-11-07,3808.870117
1994-11-08,3830.73999
1994-11-09,3831.75
1994-11-10,3821.98999
1994-11-11,3801.469971
1994-11-14,3829.72998
1994-11-15,3826.360107
1994-11-16,3845.199951
1994-11-17,3828.050049
1994-11-18,3815.26001
1994-11-21,3769.51001
1994-11-22,3677.98999
1994-11-23,3674.629883
1994-11-25,3708.27002
1994-11-28,3739.560059
1994-11-29,3738.550049
1994-11-30,3739.22998
1994-12-01,3700.870117
1994-12-02,3745.620117
1994-12-05,3741.919922
1994-12-06,3745.949951
1994-12-07,3735.52002
1994-12-08,3685.72998
1994-12-09,3691.110107
1994-12-12,3718.370117
1994-12-13,3715.340088
1994-12-14,3746.290039
1994-12-15,3765.469971
1994-12-16,3807.189941
1994-12-19,3790.699951
1994-12-20,3767.149902
1994-12-21,3801.800049
1994-12-22,3814.919922
1994-12-23,3833.429932
1994-12-27,3861.689941
1994-12-28,3839.48999
1994-12-29,3833.429932
1994-12-30,3834.439941
1995-01-03,3838.47998
1995-01-04,3857.649902
1995-01-05,3850.919922
1995-01-06,3867.409912
1995-01-09,3861.350098
1995-01-10,3866.73999
1995-01-11,3862.030029
1995-01-12,3859
1995-01-13,3908.459961
1995-01-16,3932.340088
1995-01-17,3930.659912
1995-01-18,3928.97998
1995-01-19,3882.209961
1995-01-20,3869.429932
1995-01-23,3867.409912
1995-01-24,3862.699951
1995-01-25,3871.449951
1995-01-26,3870.439941
1995-01-27,3857.98999
1995-01-30,3832.080078
1995-01-31,3843.860107
1995-02-01,3847.560059
1995-02-02,3870.77002
1995-02-03,3928.639893
1995-02-06,3937.72998
1995-02-07,3937.389893
1995-02-08,3935.370117
1995-02-09,3932.679932
1995-02-10,3939.070068
1995-02-13,3954.209961
1995-02-14,3958.25
1995-02-15,3986.169922
1995-02-16,3987.52002
1995-02-17,3953.540039
1995-02-21,3963.969971
1995-02-22,3973.050049
1995-02-23,4003.330078
1995-02-24,4011.73999
1995-02-27,3988.570068
1995-02-28,4011.050049
1995-03-01,3994.800049
1995-03-02,3979.929932
1995-03-03,3989.610107
1995-03-06,3997.560059
1995-03-07,3962.629883
1995-03-08,3979.22998
1995-03-09,3983.389893
1995-03-10,4035.610107
1995-03-13,4025.22998
1995-03-14,4048.75
1995-03-15,4038.370117
1995-03-16,4069.149902
1995-03-17,4073.649902
1995-03-20,4083.679932
1995-03-21,4072.610107
1995-03-22,4082.98999
1995-03-23,4087.830078
1995-03-24,4138.669922
1995-03-27,4157.339844
1995-03-28,4151.810059
1995-03-29,4160.799805
1995-03-30,4172.560059
1995-03-31,4157.689941
1995-04-03,4168.410156
1995-04-04,4201.609863
1995-04-05,4200.569824
1995-04-06,4205.410156
1995-04-07,4192.620117
1995-04-10,4198.149902
1995-04-11,4187.080078
1995-04-12,4197.810059
1995-04-13,4208.180176
1995-04-17,4195.379883
1995-04-18,4179.129883
1995-04-19,4207.490234
1995-04-20,4230.660156
1995-04-21,4270.089844
1995-04-24,4303.97998
1995-04-25,4300.169922
1995-04-26,4299.830078
1995-04-27,4314.700195
1995-04-28,4321.27002
1995-05-01,4316.080078
1995-05-02,4328.879883
1995-05-03,4373.149902
1995-05-04,4359.660156
1995-05-05,4343.399902
1995-05-08,4383.870117
1995-05-09,4390.779785
1995-05-10,4404.620117
1995-05-11,4411.189941
1995-05-12,4430.560059
1995-05-15,4437.470215
1995-05-16,4435.049805
1995-05-17,4422.600098
1995-05-18,4340.640137
1995-05-19,4341.330078
1995-05-22,4395.629883
1995-05-23,4436.439941
1995-05-24,4438.160156
1995-05-25,4412.22998
1995-05-26,4369
1995-05-30,4378.680176
1995-05-31,4465.140137
1995-06-01,4472.75
1995-06-02,4444.390137
1995-06-05,4476.549805
1995-06-06,4485.200195
1995-06-07,4462.029785
1995-06-08,4458.569824
1995-06-09,4423.990234
1995-06-12,4446.459961
1995-06-13,4484.509766
1995-06-14,4491.080078
1995-06-15,4496.27002
1995-06-16,4510.790039
1995-06-19,4553.680176
1995-06-20,4550.560059
1995-06-21,4547.100098
1995-06-22,4589.640137
1995-06-23,4585.839844
1995-06-26,4551.25
1995-06-27,4542.609863
1995-06-28,4556.790039
1995-06-29,4550.560059
1995-06-30,4556.100098
1995-07-03,4585.149902
1995-07-05,4615.22998
1995-07-06,4664
1995-07-07,4702.72998
1995-07-10,4702.390137
1995-07-11,4680.600098
1995-07-12,4727.290039
1995-07-13,4727.47998
1995-07-14,4708.819824
1995-07-17,4736.290039
1995-07-18,4686.279785
1995-07-19,4628.870117
1995-07-20,4641.549805
1995-07-21,4641.549805
1995-07-24,4668.669922
1995-07-25,4714.450195
1995-07-26,4707.060059
1995-07-27,4732.77002
1995-07-28,4715.509766
1995-07-31,4708.470215
1995-08-01,4700.370117
1995-08-02,4690.149902
1995-08-03,4701.419922
1995-08-04,4683.459961
1995-08-07,4693.319824
1995-08-08,4693.319824
1995-08-09,4671.490234
1995-08-10,4643.660156
1995-08-11,4618.299805
1995-08-14,4659.859863
1995-08-15,4640.839844
1995-08-16,4639.080078
1995-08-17,4630.629883
1995-08-18,4617.600098
1995-08-21,4614.779785
1995-08-22,4620.419922
1995-08-23,4584.850098
1995-08-24,4580.620117
1995-08-25,4601.399902
1995-08-28,4594
1995-08-29,4608.439941
1995-08-30,4604.600098
1995-08-31,4610.560059
1995-09-01,4647.540039
1995-09-05,4670.080078
1995-09-06,4683.810059
1995-09-07,4669.720215
1995-09-08,4700.720215
1995-09-11,4704.939941
1995-09-12,4747.209961
1995-09-13,4765.52002
1995-09-14,4801.799805
1995-09-15,4797.569824
1995-09-18,4780.410156
1995-09-19,4767.040039
1995-09-20,4792.689941
1995-09-21,4767.399902
1995-09-22,4764.149902
1995-09-25,4769.930176
1995-09-26,4765.600098
1995-09-27,4762.350098
1995-09-28,4787.640137
1995-09-29,4789.080078
1995-10-02,4761.259766
1995-10-03,4749.700195
1995-10-04,4740.669922
1995-10-05,4762.709961
1995-10-06,4769.209961
1995-10-09,4726.220215
1995-10-10,4720.799805
1995-10-11,4735.25
1995-10-12,4764.879883
1995-10-13,4793.779785
1995-10-16,4784.379883
1995-10-17,4795.950195
1995-10-18,4777.52002
1995-10-19,4802.450195
1995-10-20,4794.859863
1995-10-23,4755.47998
1995-10-24,4783.660156
1995-10-25,4753.680176
1995-10-26,4703.819824
1995-10-27,4741.75
1995-10-30,4756.569824
1995-10-31,4755.47998
1995-11-01,4766.680176
1995-11-02,4808.589844
1995-11-03,4825.569824
1995-11-06,4814.009766
1995-11-07,4797.029785
1995-11-08,4852.669922
1995-11-09,4864.22998
1995-11-10,4870.370117
1995-11-13,4872.899902
1995-11-14,4871.810059
1995-11-15,4922.75
1995-11-16,4969.359863
1995-11-17,4989.950195
1995-11-20,4983.089844
1995-11-21,5023.549805
1995-11-22,5041.609863
1995-11-24,5048.839844
1995-11-27,5070.879883
1995-11-28,5078.100098
1995-11-29,5105.560059
1995-11-30,5074.490234
1995-12-01,5087.129883
1995-12-04,5139.52002
1995-12-05,5177.450195
1995-12-06,5199.129883
1995-12-07,5159.390137
1995-12-08,5156.859863
1995-12-11,5184.319824
1995-12-12,5174.919922
1995-12-13,5216.470215
1995-12-14,5182.149902
1995-12-15,5176.72998
1995-12-18,5075.209961
1995-12-19,5109.890137
1995-12-20,5059.319824
1995-12-21,5096.529785
1995-12-22,5097.970215
1995-12-26,5110.259766
1995-12-27,5105.919922
1995-12-28,5095.799805
1995-12-29,5117.120117
1996-01-02,5177.450195
1996-01-03,5194.069824
1996-01-04,5173.839844
1996-01-05,5181.430176
1996-01-08,5197.700195
1996-01-09,5130.129883
1996-01-10,5032.939941
1996-01-11,5065.100098
1996-01-12,5061.120117
1996-01-15,5043.779785
1996-01-16,5088.220215
1996-01-17,5066.899902
1996-01-18,5124.350098
1996-01-19,5184.680176
1996-01-22,5219.359863
1996-01-23,5192.27002
1996-01-24,5242.839844
1996-01-25,5216.830078
1996-01-26,5271.75
1996-01-29,5304.97998
1996-01-30,5381.209961
1996-01-31,5395.299805
1996-02-01,5405.060059
1996-02-02,5373.990234
1996-02-05,5407.589844
1996-02-06,5459.609863
1996-02-07,5492.120117
1996-02-08,5539.450195
1996-02-09,5541.620117
1996-02-12,5600.149902
1996-02-13,5601.22998
1996-02-14,5579.549805
1996-02-15,5551.370117
1996-02-16,5503.319824
1996-02-20,5458.529785
1996-02-21,5515.970215
1996-02-22,5608.459961
1996-02-23,5630.490234
1996-02-26,5565.100098
1996-02-27,5549.209961
1996-02-28,5506.209961
1996-02-29,5485.620117
1996-03-01,5536.560059
1996-03-04,5600.149902
1996-03-05,5642.419922
1996-03-06,5629.77002
1996-03-07,5641.689941
1996-03-08,5470.450195
1996-03-11,5581
1996-03-12,5583.890137
1996-03-13,5568.720215
1996-03-14,5586.060059
1996-03-15,5584.970215
1996-03-18,5683.600098
1996-03-19,5669.509766
1996-03-20,5655.419922
1996-03-21,5626.879883
1996-03-22,5636.640137
1996-03-25,5643.859863
1996-03-26,5670.600098
1996-03-27,5626.879883
1996-03-28,5630.850098
1996-03-29,5587.140137
1996-04-01,5637.720215
1996-04-02,5671.680176
1996-04-03,5689.740234
1996-04-04,5682.879883
1996-04-08,5594.370117
1996-04-09,5560.410156
1996-04-10,5485.97998
1996-04-11,5487.069824
1996-04-12,5532.589844
1996-04-15,5592.919922
1996-04-16,5620.02002
1996-04-17,5549.930176
1996-04-18,5551.740234
1996-04-19,5535.47998
1996-04-22,5564.740234
1996-04-23,5588.589844
1996-04-24,5553.899902
1996-04-25,5566.910156
1996-04-26,5567.990234
1996-04-29,5573.410156
1996-04-30,5569.080078
1996-05-01,5575.220215
1996-05-02,5498.27002
1996-05-03,5478.029785
1996-05-06,5464.310059
1996-05-07,5420.950195
1996-05-08,5474.060059
1996-05-09,5475.140137
1996-05-10,5518.140137
1996-05-13,5582.600098
1996-05-14,5624.709961
1996-05-15,5625.439941
1996-05-16,5635.049805
1996-05-17,5687.5
1996-05-20,5748.819824
1996-05-21,5736.259766
1996-05-22,5778
1996-05-23,5762.120117
1996-05-24,5762.859863
1996-05-28,5709.669922
1996-05-29,5673.830078
1996-05-30,5693.410156
1996-05-31,5643.180176
1996-06-03,5624.709961
1996-06-04,5665.709961
1996-06-05,5697.47998
1996-06-06,5667.189941
1996-06-07,5697.109863
1996-06-10,5687.870117
1996-06-11,5668.660156
1996-06-12,5668.290039
1996-06-13,5657.950195
1996-06-14,5649.450195
1996-06-17,5652.779785
1996-06-18,5628.029785
1996-06-19,5648.350098
1996-06-20,5659.430176
1996-06-21,5705.22998
1996-06-24,5717.790039
1996-06-25,5719.27002
1996-06-26,5682.700195
1996-06-27,5677.529785
1996-06-28,5654.629883
1996-07-01,5729.97998
1996-07-02,5720.379883
1996-07-03,5703.02002
1996-07-05,5588.140137
1996-07-08,5550.830078
1996-07-09,5581.859863
1996-07-10,5603.649902
1996-07-11,5520.540039
1996-07-12,5510.560059
1996-07-15,5349.509766
1996-07-16,5358.759766
1996-07-17,5376.879883
1996-07-18,5464.180176
1996-07-19,5426.819824
1996-07-22,5390.939941
1996-07-23,5346.549805
1996-07-24,5354.689941
1996-07-25,5422.009766
1996-07-26,5473.060059
1996-07-29,5434.589844
1996-07-30,5481.930176
1996-07-31,5528.910156
1996-08-01,5594.75
1996-08-02,5679.830078
1996-08-05,5674.279785
1996-08-06,5696.109863
1996-08-07,5718.669922
1996-08-08,5713.490234
1996-08-09,5681.310059
1996-08-12,5704.97998
1996-08-13,5647.279785
1996-08-14,5666.899902
1996-08-15,5665.779785
1996-08-16,5689.450195
1996-08-19,5699.439941
1996-08-20,5721.259766
1996-08-21,5689.819824
1996-08-22,5733.470215
1996-08-23,5722.740234
1996-08-26,5693.890137
1996-08-27,5711.27002
1996-08-28,5712.379883
1996-08-29,5647.649902
1996-08-30,5616.209961
1996-09-03,5648.390137
1996-09-04,5656.899902
1996-09-05,5606.959961
1996-09-06,5659.859863
1996-09-09,5733.839844
1996-09-10,5727.180176
1996-09-11,5754.919922
1996-09-12,5771.939941
1996-09-13,5838.52002
1996-09-16,5889.200195
1996-09-17,5888.830078
1996-09-18,5877.359863
1996-09-19,5867.740234
1996-09-20,5888.459961
1996-09-23,5894.740234
1996-09-24,5874.029785
1996-09-25,5877.359863
1996-09-26,5868.850098
1996-09-27,5872.919922
1996-09-30,5882.169922
1996-10-01,5904.899902
1996-10-02,5933.970215
1996-10-03,5932.850098
1996-10-04,5992.859863
1996-10-07,5979.810059
1996-10-08,5966.77002
1996-10-09,5930.620117
1996-10-10,5921.669922
1996-10-11,5969.379883
1996-10-14,6010
1996-10-15,6004.779785
1996-10-16,6020.810059
1996-10-17,6059.200195
1996-10-18,6094.22998
1996-10-21,6090.870117
1996-10-22,6061.799805
1996-10-23,6036.459961
1996-10-24,5992.47998
1996-10-25,6007.02002
1996-10-28,5972.72998
1996-10-29,6007.02002
1996-10-30,5993.22998
1996-10-31,6029.379883
1996-11-01,6021.930176
1996-11-04,6041.680176
1996-11-05,6081.180176
1996-11-06,6177.709961
1996-11-07,6206.040039
1996-11-08,6219.819824
1996-11-11,6255.600098
1996-11-12,6266.040039
1996-11-13,6274.240234
1996-11-14,6313
1996-11-15,6348.029785
1996-11-18,6346.910156
1996-11-19,6397.600098
1996-11-20,6430.02002
1996-11-21,6418.470215
1996-11-22,6471.759766
1996-11-25,6547.790039
1996-11-26,6528.410156
1996-11-27,6499.339844
1996-11-29,6521.700195
1996-12-02,6521.700195
1996-12-03,6442.689941
1996-12-04,6422.939941
1996-12-05,6437.100098
1996-12-06,6381.939941
1996-12-09,6463.939941
1996-12-10,6473.25
1996-12-11,6402.52002
1996-12-12,6303.709961
1996-12-13,6304.870117
1996-12-16,6268.350098
1996-12-17,6308.330078
1996-12-18,6346.77002
1996-12-19,6473.640137
1996-12-20,6484.399902
1996-12-23,6489.02002
1996-12-24,6522.850098
1996-12-26,6546.680176
1996-12-27,6560.910156
1996-12-30,6549.370117
1996-12-31,6448.27002
1997-01-02,6442.490234
1997-01-03,6544.089844
1997-01-06,6567.180176
1997-01-07,6600.660156
1997-01-08,6549.47998
1997-01-09,6625.669922
1997-01-10,6703.790039
1997-01-13,6709.180176
1997-01-14,6762.290039
1997-01-15,6726.879883
1997-01-16,6765.370117
1997-01-17,6833.100098
1997-01-20,6843.870117
1997-01-21,6883.899902
1997-01-22,6850.029785
1997-01-23,6755.75
1997-01-24,6696.47998
1997-01-27,6660.689941
1997-01-28,6656.080078
1997-01-29,6740.740234
1997-01-30,6823.859863
1997-01-31,6813.089844
1997-02-03,6806.160156
1997-02-04,6833.47998
1997-02-05,6746.899902
1997-02-06,6773.060059
1997-02-07,6855.799805
1997-02-10,6806.540039
1997-02-11,6858.109863
1997-02-12,6961.629883
1997-02-13,7022.439941
1997-02-14,6988.959961
1997-02-18,7067.459961
1997-02-19,7020.129883
1997-02-20,6927.379883
1997-02-21,6931.620117
1997-02-24,7008.200195
1997-02-25,7037.830078
1997-02-26,6983.180176
1997-02-27,6925.069824
1997-02-28,6877.740234
1997-03-03,6918.919922
1997-03-04,6852.720215
1997-03-05,6945.850098
1997-03-06,6944.700195
1997-03-07,7000.890137
1997-03-10,7079.390137
1997-03-11,7085.160156
1997-03-12,7039.370117
1997-03-13,6878.890137
1997-03-14,6935.459961
1997-03-17,6955.47998
1997-03-18,6896.560059
1997-03-19,6877.680176
1997-03-20,6820.279785
1997-03-21,6804.790039
1997-03-24,6905.25
1997-03-25,6876.169922
1997-03-26,6880.700195
1997-03-27,6740.589844
1997-03-31,6583.47998
1997-04-01,6611.049805
1997-04-02,6517
1997-04-03,6477.399902
1997-04-04,6526.100098
1997-04-07,6555.899902
1997-04-08,6609.200195
1997-04-09,6563.799805
1997-04-10,6540.049805
1997-04-11,6391.700195
1997-04-14,6451.899902
1997-04-15,6587.160156
1997-04-16,6679.870117
1997-04-17,6658.600098
1997-04-18,6703.350098
1997-04-21,6660.200195
1997-04-22,6833.600098
1997-04-23,6812.700195
1997-04-24,6792.299805
1997-04-25,6738.899902
1997-04-28,6783
1997-04-29,6962
1997-04-30,7009
1997-05-01,6976.5
1997-05-02,7071.200195
1997-05-05,7213.680176
1997-05-06,7225.299805
1997-05-07,7085.649902
1997-05-08,7136.600098
1997-05-09,7169.5
1997-05-12,7292.799805
1997-05-13,7274.200195
1997-05-14,7286.200195
1997-05-15,7333.5
1997-05-16,7194.700195
1997-05-19,7228.899902
1997-05-20,7303.5
1997-05-21,7290.700195
1997-05-22,7258.100098
1997-05-23,7345.899902
1997-05-27,7383.399902
1997-05-28,7357.200195
1997-05-29,7330.200195
1997-05-30,7331
1997-06-02,7289.399902
1997-06-03,7312.100098
1997-06-04,7269.700195
1997-06-05,7305.299805
1997-06-06,7435.799805
1997-06-09,7478.5
1997-06-10,7539.27002
1997-06-11,7575.799805
1997-06-12,7711.5
1997-06-13,7782
1997-06-16,7772.100098
1997-06-17,7760.799805
1997-06-18,7718.700195
1997-06-19,7777.100098
1997-06-20,7796.5
1997-06-23,7604.299805
1997-06-24,7758.060059
1997-06-25,7690
1997-06-26,7654.299805
1997-06-27,7687.700195
1997-06-30,7672.799805
1997-07-01,7722.299805
1997-07-02,7795.379883
1997-07-03,7895.799805
1997-07-07,7858.5
1997-07-08,7962.299805
1997-07-09,7842.399902
1997-07-10,7886.799805
1997-07-11,7921.799805
1997-07-14,7923
1997-07-15,7975.700195
1997-07-16,8038.899902
1997-07-17,8020.799805
1997-07-18,7890.5
1997-07-21,7906.700195
1997-07-22,8061.600098
1997-07-23,8088.359863
1997-07-24,8116.899902
1997-07-25,8113.399902
1997-07-28,8121.100098
1997-07-29,8174.5
1997-07-30,8254.900391
1997-07-31,8222.599609
1997-08-01,8194
1997-08-04,8198.5
1997-08-05,8187.5
1997-08-06,8259.299805
1997-08-07,8188
1997-08-08,8031.200195
1997-08-11,8062.100098
1997-08-12,7960.799805
1997-08-13,7928.299805
1997-08-14,7942
1997-08-15,7694.700195
1997-08-18,7803.359863
1997-08-19,7918.100098
1997-08-20,8021.200195
1997-08-21,7894
1997-08-22,7887.899902
1997-08-25,7859.600098
1997-08-26,7782.200195
1997-08-27,7787.299805
1997-08-28,7694.399902
1997-08-29,7622.399902
1997-09-02,7879.799805
1997-09-03,7894.600098
1997-09-04,7867.200195
1997-09-05,7822.399902
1997-09-08,7835.200195
1997-09-09,7851.899902
1997-09-10,7719.299805
1997-09-11,7661
1997-09-12,7743
1997-09-15,7721.100098
1997-09-16,7895.899902
1997-09-17,7886.399902
1997-09-18,7922.700195
1997-09-19,7917.299805
1997-09-22,7996.799805
1997-09-23,7970.100098
1997-09-24,7906.700195
1997-09-25,7848
1997-09-26,7922.200195
1997-09-29,7991.399902
1997-09-30,7945.299805
1997-10-01,8015.5
1997-10-02,8027.5
1997-10-03,8038.600098
1997-10-06,8100.200195
1997-10-07,8178.299805
1997-10-08,8095.100098
1997-10-09,8061.399902
1997-10-10,8045.200195
1997-10-13,8072.200195
1997-10-14,8096.299805
1997-10-15,8058
1997-10-16,7938.899902
1997-10-17,7847
1997-10-20,7921.399902
1997-10-21,8060.399902
1997-10-22,8034.600098
1997-10-23,7847.799805
1997-10-24,7715.399902
1997-10-27,7161.200195
1997-10-28,7498.299805
1997-10-29,7506.700195
1997-10-30,7381.700195
1997-10-31,7442.100098
1997-11-03,7674.399902
1997-11-04,7689.100098
1997-11-05,7692.600098
1997-11-06,7683.200195
1997-11-07,7581.299805
1997-11-10,7552.600098
1997-11-11,7558.700195
1997-11-12,7401.299805
1997-11-13,7487.799805
1997-11-14,7572.5
1997-11-17,7698.200195
1997-11-18,7650.799805
